author name,tokenized_sentence
Humayun Ahmed,খালা হচ্ছেন 'ধর তক্তা মার পেরেক' টাইপ মহিলা।
Humayun Ahmed,দেরি সহ্য করার মেয়ে না ।
Humayun Ahmed,আমি পল্টু সাহেবের সামনে বসে আছি।
Humayun Ahmed,ভদ্রলোক বেতের ইজিচেয়ারে শুয়ে আছেন।
Humayun Ahmed,মাথার নিচে বালিশ।
Humayun Ahmed,হাতে একটা চটি ইংরেজি বই নাম Love of Lucy লুসির প্রেম।
Humayun Ahmed,বইয়ের কভারে একটা অর্ধনগ্ন বিশাল বক্ষা মেয়ের ছবি।
Humayun Ahmed,মনে হচ্ছে এই মেয়েটিই লুসি।
Humayun Ahmed,লুসি যার প্রেমে পড়েছে তার ছবিও কভারে আছে ।
Humayun Ahmed,বডি বিল্ডার টাইপ এক নিগ্রো।
Humayun Ahmed,সে কুস্তিগীরের ভঙ্গিতে লুসিকে জড়িয়ে ধরে আছে।
Humayun Ahmed,কুস্তিগীর লুসির ঘাড়ে চুমু খাচ্ছে।
Humayun Ahmed,কিন্তু ছবি দেখে মনে হচ্ছে সে লুসির ঘাড় কামড়ে ধরেছে এবং ড্রাকুলার মতো রক্ত চুষে খেয়ে নিচ্ছে।
Humayun Ahmed,"লুসি তাতে মোটেই দুঃখিত না, বরং আনন্দিত ।"
Humayun Ahmed,পল্টু সাহেব গভীর মনযোগে বই পড়ছেন।
Humayun Ahmed,ঠোঁটে আঙুল দিয়ে আমাকে চুপ থাকতে বলেছেন।
Humayun Ahmed,মনে হচ্ছে লুসির প্রেমের শেষ পরিণতি না জেনে তিনি আমার সঙ্গে কথা বলবেন না ।
Humayun Ahmed,ভদ্রলোকের মুরগির মতো কক কক শব্দ করার কথা।
Humayun Ahmed,তা করছেন না।
Humayun Ahmed,কক কক শব্দ করার মত ভাল বোধ হয় এই বই না ।
Humayun Ahmed,"ভদ্রলোকের বয়স পঞ্চাশের মতো, ভয়ংকর রোগা ।"
Humayun Ahmed,গায়ের রঙ অতিরিক্ত ফরসা।
Humayun Ahmed,কিছু কিছু চেহারা আছে দেখেই মনে হয় আগে কোথায় যেন দেখেছি।
Humayun Ahmed,এ রকম চেহারা।
Humayun Ahmed,আইনস্টাইনের সঙ্গে এই ভদ্রলোকের একটা মিল আছে।
Humayun Ahmed,মাথায় বাবরি চুল।
Humayun Ahmed,মুখে গোঁফ।
Humayun Ahmed,ভদ্রলোক শুয়ে আছেন খালি গায়ে ।
Humayun Ahmed,লুঙ্গি পরেছেন।
Humayun Ahmed,সেই লুঙ্গি দূরবর্তী বিপদ সংকেতের মতো হাঁটুর উপর উঠে আছে।
Humayun Ahmed,কখন দুর্ঘটনা ঘটবে কে জানে!
Humayun Ahmed,পল্টু সাহেব তার পা জলচৌকিতে রেখেছেন।
Humayun Ahmed,পায়ের কাছে টেবিল ফ্যান।
Humayun Ahmed,সেই ফ্যান শুধুমাত্র পায়ে বাতাস দিচ্ছে।
Humayun Ahmed,ঘটনাটা কি বুঝা যাচ্ছে না ।
Humayun Ahmed,ঘটনা বুঝতে হলে লুসির প্রেম কাহিনীর সমাপ্তি পর্যন্ত অপেক্ষা করতে হবে।
Humayun Ahmed,ভদ্রলোক বাস করেন গুলশান এলাকার ফ্ল্যাট বাড়িতে।
Humayun Ahmed,ফ্ল্যাটটা বেশ বড়।
Humayun Ahmed,লেকের পাশে।
Humayun Ahmed,একটা আধুনিক ফ্ল্যাট যতটা নোংরা রাখা সম্ভব তা তিনি রেখেছেন ।
Humayun Ahmed,মনে হচ্ছে ঘর পরিষ্কার করার কেউ নেই।
Humayun Ahmed,যেখানে সেখানে বই পরে আছে ।
Humayun Ahmed,বেশ কিছু সিগারেটের টুকরা ভর্তি আধ খাওয়া চায়ের কাপ ।
Humayun Ahmed,একটা চায়ের কাপ মেঝেতে কাত হয়ে আছে; অনেকখানি জায়গা জুড়ে চা শুকিয়ে কালচে হয়ে আছে।
Humayun Ahmed,পিঁপড়েরা খবর পেয়ে গেছে।
Humayun Ahmed,তবে রান্নাঘর তুলনামূলকভাবে পরিষ্কার।
Humayun Ahmed,রান্নাঘরের ব্যবহার মনে হয় নেই।
Humayun Ahmed,বাথরুমে উঁকি দিলাম।
Humayun Ahmed,বাথটাব ভর্তি ভেজা কাপড়।
Humayun Ahmed,কমোডের কাছে সবুজ রঙের একটা তোয়ালে।
Humayun Ahmed,বেসিনের উপর একটা পিরিচে আধ খাওয়া কেক এবং কলার খোসা।
Humayun Ahmed,"বোঝাই যাচ্ছে, পল্টু সাহেব বাথরুমে খাওয়া- দাওয়া করা দোষণীয় মনে করেন না।"
Humayun Ahmed,ফ্ল্যাটের সাজসজ্জা বলতে দেয়ালে একটি বিশাল সাইজের বাঁধানো চার্লি চ্যাপলিনের ছবি।
Humayun Ahmed,আরেকটা মাঝারি সাইজের আইনস্টাইনের ছবি।
Humayun Ahmed,আইনস্টাইন জিভ বের করে ভেংচি কাটছেন ।
Humayun Ahmed,পল্টু সাহেব লুসির প্রেম কাহিনী পড়ে শেষ করেছেন।
Humayun Ahmed,বই পড়ে আনন্দিত হলেন কি-না বুঝতে পারছি না।
Humayun Ahmed,ভুরু কুঁচকে আছে।
Humayun Ahmed,"তিনি বই মেঝেতে ছুঁড়ে ফেলতে ফেলতে বললেন, 'নাম বল ।"
Humayun Ahmed,"আমি বিনয়ের সঙ্গে বললাম, 'নাম লাভ অব লুসি ।"
Humayun Ahmed,‘বইয়ের নাম জানতে চাচ্ছি না।’
Humayun Ahmed,বইয়ের নাম জানি।
Humayun Ahmed,তোমার নাম বল ।
Humayun Ahmed,"স্যার, আমার নাম হিমালয় ।"
Humayun Ahmed,হিমালয় নাম শুনলে সবার মধ্যেই কিছু কৌতূহল দেখা যায় ।
Humayun Ahmed,তাঁর মধ্যে দেখা গেল না ।
