Author,Genre,Source,Text
Humayun Ahmed,Novel,Himur Maddhyadupur,‘কিডনী কি বাসায় নিয়েই কেটে কুটে রেখে দেবে ?’

Humayun Ahmed,Novel,Himur Maddhyadupur,ডাক্তার কাটবে না-কি তুমি নিজেই কাটবে ?

Humayun Ahmed,Novel,Himur Maddhyadupur,ধারালো স্টেরিলাইজড ছুরি-কাঁচি আছে তো ?

Humayun Ahmed,Novel,Himur Maddhyadupur,‘অকারণে কথা বলিস কেন ?’

Humayun Ahmed,Novel,Himur Maddhyadupur,গাড়িতে উঠ।

Humayun Ahmed,Novel,Himur Maddhyadupur,'আমি গাড়িতে উঠলাম।

Humayun Ahmed,Novel,Himur Maddhyadupur,গাড়িতে AC চলছে।

Humayun Ahmed,Novel,Himur Maddhyadupur,আরামদায়ক শীতলতা।

Humayun Ahmed,Novel,Himur Maddhyadupur,বাইরে বৈশাখ মাসের ঝাঁঝালো রোদ।

Humayun Ahmed,Novel,Himur Maddhyadupur,শহর পুড়ে যাচ্ছে এমন অবস্থা ।

Humayun Ahmed,Novel,Himur Maddhyadupur,এই রোদের একটা নাম আছে— কাকমরা রোদ।

Humayun Ahmed,Novel,Himur Maddhyadupur,কাকের মতো কষ্টসহিষ্ণু পাখিও এই রোদে হিট স্ট্রোকে মারা যায়।

Humayun Ahmed,Novel,Himur Maddhyadupur,আমি আজ দুটা কাককে মরে থাকতে দেখেছি।

Humayun Ahmed,Novel,Himur Maddhyadupur,মৃত্যুর পর কাকরা কোথায় যায় কে জানে।

Humayun Ahmed,Novel,Himur Maddhyadupur,তাদেরও কি স্বর্গ-নরক আছে ?

Humayun Ahmed,Novel,Himur Maddhyadupur,কাকদের স্বর্গ কেমন হবে ?

Humayun Ahmed,Novel,Himur Maddhyadupur,আমার ধারণা তাদের স্বর্গে একটু পরপর থাকবে ডাস্টবিন।

Humayun Ahmed,Novel,Himur Maddhyadupur,ডাস্টবিন ভর্তি ময়লা-আবর্জনা।

Humayun Ahmed,Novel,Himur Maddhyadupur,ফেলে ছড়িয়ে আবর্জনা খাও।

Humayun Ahmed,Novel,Himur Maddhyadupur,কেউ কিছু বলবে না ।

Humayun Ahmed,Novel,Himur Maddhyadupur,"খালা বললেন, ‘কিডনী দিতে হবে শুনে তুই দেখি ভ্যাবদা মেরে গেছিস ।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,দুটা কিডনী মানুষের কোনো দরকার নেই।

Humayun Ahmed,Novel,Himur Maddhyadupur,একটাতেই হেসেখেলে দিন চলে।

Humayun Ahmed,Novel,Himur Maddhyadupur,"আমি বললাম, ‘দুটা কিডনীতেও তো অনেকের চলে না।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,অন্যদেরটা নিতে হয়।’

Humayun Ahmed,Novel,Himur Maddhyadupur,"খালা বললেন, ‘বাজে তর্ক আমার সঙ্গে করবি না।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,এই গরমে তর্ক শুনতে ভাল লাগে না ।

Humayun Ahmed,Novel,Himur Maddhyadupur,"আমি বললাম, ‘আচ্ছা, আর তর্ক করব না।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,শীত আসুক।

Humayun Ahmed,Novel,Himur Maddhyadupur,নগর শীতল হোক ।

Humayun Ahmed,Novel,Himur Maddhyadupur,"তখন তর্ক ৷ ‘আখের রস খাবি ?’"

Humayun Ahmed,Novel,Himur Maddhyadupur,গরমের সময় আখের রস শরীরের জন্যে ভাল।

Humayun Ahmed,Novel,Himur Maddhyadupur,অনেক এন্টি ওক্সিডেন্ট আছে।

Humayun Ahmed,Novel,Himur Maddhyadupur,খাবি ?

Humayun Ahmed,Novel,Himur Maddhyadupur,‘খাব।’

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘দুটা আখ থেকে এক গ্লাস রস পাওয়া যায়।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,হালকা সবুজ কালার।

Humayun Ahmed,Novel,Himur Maddhyadupur,"এর মধ্যে লেবুর রস আর সামান্য বিট লবণ দেয়, বরফের কুচি দেয়।"

Humayun Ahmed,Novel,Himur Maddhyadupur,খেতে অসাধারণ।

Humayun Ahmed,Novel,Himur Maddhyadupur,আমি রোজ এক গ্লাস করে খাচ্ছি।

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘জন্ডিস এখনো হয় নাই ?’"

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘জন্ডিস হবে কোন দুঃখে ?’"

Humayun Ahmed,Novel,Himur Maddhyadupur,আখওয়ালা আমার পরিচিত লোক।

Humayun Ahmed,Novel,Himur Maddhyadupur,নাম সুলেমান।

Humayun Ahmed,Novel,Himur Maddhyadupur,নরসিংদি বাড়ি।

Humayun Ahmed,Novel,Himur Maddhyadupur,সে আমার সামনে মিনারেল ওয়াটার দিয়ে আখ মাড়াইয়ের যন্ত্র ধুবে ।

Humayun Ahmed,Novel,Himur Maddhyadupur,আখও ধোয়া হবে মিনারেল ওয়াটার দিয়ে ।

Humayun Ahmed,Novel,Himur Maddhyadupur,তার কাছ থেকে অনেক ফরেনারও আখের রস খায়।

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘কোন দেশী ফরেনার সেটা হিসাবে রাখতে হবে।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,ইউরোপীয়ান ফরেনার না সোমালিয়ান ফরেনার।

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘হিমু!’"

Humayun Ahmed,Novel,Himur Maddhyadupur,"একবার বলেছি, আবারো বলছি, তুই বাজে তর্ক আমার সঙ্গে করবি না।"

Humayun Ahmed,Novel,Himur Maddhyadupur,আমাকে ফরেনার শিখাবি না।

Humayun Ahmed,Novel,Himur Maddhyadupur,আগামী আধাঘণ্টা একটা শব্দ উচ্চারণ করবি না।

Humayun Ahmed,Novel,Himur Maddhyadupur,আমি যা বলব শুধু শুনে যাবি ।

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘ওকে।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘ওকে ফোকেও বলবি না।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,"আমি নিঃশব্দে মাজেদা খালার সঙ্গে আখের রস খেলাম ( জিনিসটা ভাল)।"

Humayun Ahmed,Novel,Himur Maddhyadupur,পাশেই ক্ষিরা কেটে বিক্রি করছে।

Humayun Ahmed,Novel,Himur Maddhyadupur,খালা ক্ষিরা খেলেন।

Humayun Ahmed,Novel,Himur Maddhyadupur,একজন কাসুন্দি দিয়ে কাঁচা আম মাখিয়ে বিক্রি করছিল।

Humayun Ahmed,Novel,Himur Maddhyadupur,পাঁচ টাকা প্লেট ।

Humayun Ahmed,Novel,Himur Maddhyadupur,আমরা তাও খেলাম।

Humayun Ahmed,Novel,Himur Maddhyadupur,সবশেষে তরমুজ।

Humayun Ahmed,Novel,Himur Maddhyadupur,"খালা বললেন, ‘গরমের সব ওষুধ শরীরে নিয়ে নিলাম।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,শরীরের ডিহাইড্রেশন বন্ধ করার ব্যবস্থা হল ।

Humayun Ahmed,Novel,Himur Maddhyadupur,বুঝলি ?

Humayun Ahmed,Novel,Himur Maddhyadupur,"আমার কথা বলা নিষেধ।"

Humayun Ahmed,Novel,Himur Maddhyadupur,কাজেই হ্যাঁ-সূচক মাথা নেড়ে বুঝিয়ে দিলাম যে— ‘বুঝেছি’ ।

Humayun Ahmed,Novel,Himur Maddhyadupur,"মাজেদা খালা, খাওয়া-দাওয়ার ফাঁকে ফাঁকে কিডনী প্রসঙ্গও খোলাসা করলেন।"

Humayun Ahmed,Novel,Himur Maddhyadupur,তাঁর পরিচিত এক ভদ্রলোকের দু'টা কিডনীই নষ্ট ।

Humayun Ahmed,Novel,Himur Maddhyadupur,ডায়ালাইসিস করে দিন কাটছে।

Humayun Ahmed,Novel,Himur Maddhyadupur,তাকে কিডনী দিতে হবে।

Humayun Ahmed,Novel,Himur Maddhyadupur,তিনি সিঙ্গাপুরে যাবেন কিডনী ট্রান্সপ্লান্ট করতে।

Humayun Ahmed,Novel,Himur Maddhyadupur,‘হিমু!’

Humayun Ahmed,Novel,Himur Maddhyadupur,তুইও উনার সঙ্গে সিঙ্গাপুরে যাবি।

Humayun Ahmed,Novel,Himur Maddhyadupur,ফাঁকতালে তোর বিদেশ ভ্রমণ হয়ে যাবে।

Humayun Ahmed,Novel,Himur Maddhyadupur,ভাল না ?

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘ভাল।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘পত্রিকায় প্রায়ই এ্যাড দেখি কিডনী বিক্রি করতে চায়।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,ওরা ফকির- মিসকিন।

Humayun Ahmed,Novel,Himur Maddhyadupur,ওদের কিডনী কেনার মানে হয় না।

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘ফকির মিসকিনের কিডনী আর প্রেসিডেন্ট বুশের কিডনীতো একই ।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,‘আবার কথা বলা শুরু করেছিস ?’

Humayun Ahmed,Novel,Himur Maddhyadupur,তোকে না বললাম আধাঘণ্টা কথা বলবি না।

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘সরি।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,"‘যাকে কিডনী দিবি তাঁর সঙ্গে যখন পরিচয় হবে তখন তোর মনে হবে একটা কেন ?’"

Humayun Ahmed,Novel,Himur Maddhyadupur,দুটা কিডনীই দিয়ে দেই।

Humayun Ahmed,Novel,Himur Maddhyadupur,এমন অসাধারণ মানুষ।

Humayun Ahmed,Novel,Himur Maddhyadupur,বুঝেছিস ?

Humayun Ahmed,Novel,Himur Maddhyadupur,"আমি হ্যাঁ-সূচক মাথা নাড়লাম ৷"

Humayun Ahmed,Novel,Himur Maddhyadupur,"খালা বললেন, ‘আমরা ছোটবেলায় তাঁকে ডাকতাম, মুরগি।’"

Humayun Ahmed,Novel,Himur Maddhyadupur,উনি বই পড়ার সময় নিজের অজান্তেই মুরগির মতো কক কক করেন এই জন্যে মুরগি নাম।

Humayun Ahmed,Novel,Himur Maddhyadupur,তোকে গাড়ি দিয়ে তাঁর কাছে পাঠাব।

Humayun Ahmed,Novel,Himur Maddhyadupur,ঠিকানা দিয়ে পাঠালে তুই যাবি না।

Humayun Ahmed,Novel,Himur Maddhyadupur,আমাকে বলবি— ঠিকানা হারিয়ে ফেলেছিস।

Humayun Ahmed,Novel,Himur Maddhyadupur,তোকে আমি হাড়ে হাড়ে চিনি ।

Humayun Ahmed,Novel,Himur Maddhyadupur,যাকে কিডনী দিবি তাঁর নাম পল্টু।

Humayun Ahmed,Novel,Himur Maddhyadupur,অসাধারণ মানুষ।

Humayun Ahmed,Novel,Himur Maddhyadupur,পরিচয় হলেই বুঝবি।

Humayun Ahmed,Novel,Himur Maddhyadupur,উনার দশটা কথা শুনলেই তুই তাঁর কেনা গোলাম হয়ে যাবি।

Humayun Ahmed,Novel,Himur Maddhyadupur,"তুই তাঁকে বলবি, আপনি আমার কিডনী, হার্ট, লিভার সব নিয়ে নিন।"

Humayun Ahmed,Novel,Himur Maddhyadupur,"—শুধু চামড়াটা নিয়ে আমি বাঁচব কীভাবে ?"
