novel_name,tokenized_sentence
Himur Maddhyadupur,ফ্ল্যাটের সাজসজ্জা বলতে দেয়ালে একটি বিশাল সাইজের বাঁধানো চার্লি চ্যাপলিনের ছবি।
Himur Maddhyadupur,আরেকটা মাঝারি সাইজের আইনস্টাইনের ছবি।
Himur Maddhyadupur,আইনস্টাইন জিভ বের করে ভেংচি কাটছেন ।
Himur Maddhyadupur,পল্টু সাহেব লুসির প্রেম কাহিনী পড়ে শেষ করেছেন।
Himur Maddhyadupur,বই পড়ে আনন্দিত হলেন কি-না বুঝতে পারছি না।
Himur Maddhyadupur,ভুরু কুঁচকে আছে।
Himur Maddhyadupur,"তিনি বই মেঝেতে ছুঁড়ে ফেলতে ফেলতে বললেন, 'নাম বল ।"
Himur Maddhyadupur,"'
আমি বিনয়ের সঙ্গে বললাম, 'নাম লাভ অব লুসি ।"
Himur Maddhyadupur,"'
‘বইয়ের নাম জানতে চাচ্ছি না।"
Himur Maddhyadupur,বইয়ের নাম জানি।
Himur Maddhyadupur,তোমার নাম বল ।
Himur Maddhyadupur,"'
হিমালয় নাম শুনলে সবার মধ্যেই কিছু কৌতূহল দেখা যায় ।"
Himur Maddhyadupur,তাঁর মধ্যে দেখা গেল না ।
Himur Maddhyadupur,"যেন মানুষের নাম হিসেবে হিমালয়, এভারেস্ট, মাউন্ট ফুজি জাতীয় নাম শুনে তিনি অভ্যস্ত ।"
Himur Maddhyadupur,"পল্টু সাহেব ইজি চেয়ারের হাতলে রাখা সিগারেটের প্যাকেট থেকে সিগারেট বের করতে করতে বললেন, 'চুরির অভ্যাস আছে ?"
Himur Maddhyadupur,' 'না।
Himur Maddhyadupur,"'
'সত্যি বলছতো ?"
Himur Maddhyadupur,"'
“জ্বি স্যার।"
Himur Maddhyadupur,"'
তিনি সিগারেটে লম্বা টান দিতে দিতে বললেন, 'তুমি সত্যি বলছ না ।"
Himur Maddhyadupur,চুরির অভ্যাস নেই এমন মানুষ তুমি কোথাও পাবে না।
Himur Maddhyadupur,বড় মানুষরা আইডিয়া চুরি করে ।
Himur Maddhyadupur,বিজ্ঞানীরা একজন আরেকজনের আবিষ্কার চুরি করেন ।
Himur Maddhyadupur,মানব জাতির সভ্যতা দাঁড়িয়ে আছে চুরির উপর বুঝেছ ?
Himur Maddhyadupur,"'
'জ্বি স্যার।"
Himur Maddhyadupur,"'
‘বেতন কত চাও বল ?"
Himur Maddhyadupur,কত হলে পুষাবে সেটা বল।
Himur Maddhyadupur,বেতন নিয়ে মুলামুলি করার সময় আমার নেই।
Himur Maddhyadupur,"'
আমি ধাঁধায় পড়ে গেলাম।"
Himur Maddhyadupur,মনে হচ্ছে বাসার চাকর হিসেবে তিনি আমাকে এপয়েন্টমেন্ট দিয়ে ফেলবেন।
Himur Maddhyadupur,"টিভি, ক্যাসেট প্লেয়ার, ডিভিডি সেট নিয়ে পালিয়ে গেছে।"
Himur Maddhyadupur,ওর নাম হাশেম ।
Himur Maddhyadupur,টাকা-পয়সাও নিয়েছে।
Himur Maddhyadupur,কত নিয়েছে বের করতে পারি নি।
Himur Maddhyadupur,তুমি কি চুরি করবে আগে ভাগে বল।
Himur Maddhyadupur,আমি সোজাসুজি আলাপ পছন্দ করি ।
Himur Maddhyadupur,বল কি চুরি করবে ?
Himur Maddhyadupur,আমি আর কি নেব ।
Himur Maddhyadupur,হাশেম ভাইজানতো আমার জন্যে কিছু রেখে যান নি।
Himur Maddhyadupur,"'

‘আগেরজনকে মাসে তিন হাজার টাকা দিতাম প্লাস থাকা-খাওয়া ।"
Himur Maddhyadupur,চলবে ?
Himur Maddhyadupur,"'
“জ্বি স্যার, চলবে।"
Himur Maddhyadupur,"'
'না।"
Himur Maddhyadupur,"'
‘না জানলেও সমস্যা নেই।"
Himur Maddhyadupur,রেস্টুরেন্টের সঙ্গে ব্যবস্থা করা আছে তারা খাবার দিয়ে যায়।
Himur Maddhyadupur,এটা একদিক দিয়ে ভাল।
Himur Maddhyadupur,রান্নাঘরে চুলা জ্বলবে না।
Himur Maddhyadupur,"মসলার গন্ধ, ধোঁয়ার গন্ধ আমার কাছে অসহ্য লাগে।"
Himur Maddhyadupur,কাপড় ধুতে পার ?
Himur Maddhyadupur,ওয়াসিং মেশিন আছে।
Himur Maddhyadupur,ওয়াশিং মেশিনে ধুবে।
Himur Maddhyadupur,"'
'শিখিয়ে দিলে পারব।"
Himur Maddhyadupur,তোমাকে কে শিখাবে ?
Himur Maddhyadupur,আমি নিজেও তো জানি না ।
Himur Maddhyadupur,ইনস্ট্রাকসান ম্যানুয়েল কোথায় গেছে কে জানে।
Himur Maddhyadupur,"'
আমি বললাম, ‘ধোপাখানায় কাপড় দিয়ে আসতে পারি।"
Himur Maddhyadupur,"'
পল্টু সাহেব আনন্দিত গলায় বললেন, 'ভালো বুদ্ধি ।"
Himur Maddhyadupur,গুড।
Himur Maddhyadupur,ভেরি গুড ।
Himur Maddhyadupur,যাও কাজে লেগে পর ।
Himur Maddhyadupur,আমি কদমবুসি করে কাজে লেগে পড়লাম ।
Himur Maddhyadupur,কিডনী বিষয়ক জটিলতায় গেলাম না।
Himur Maddhyadupur,তাড়াহুড়ার কিছু নেই।
Himur Maddhyadupur,পল্টু সাহেব অন্য একটা বই হাতে নিয়েছেন।
Himur Maddhyadupur,বইটার নাম— The trouble with physics. লেখকের নাম Lee Smolin. কাজের ছেলে হিসেবে আমাকে এপয়েন্টমেন্ট দেওয়ার পর তিনি মনে হয় আমাকে মাথা থেকে পুরোপুরি দূর করে দিয়েছেন ।
Himur Maddhyadupur,আমার নামও ভুলে গেছেন।
Himur Maddhyadupur,এ ধরনের মানুষরা কোনো কিছুই মনে রাখতে পারে না ।
Himur Maddhyadupur,প্রথম চাকরি পেলে আত্মীয়-স্বজন বন্ধু-বান্ধবদের খবর দিতে হয়।
Himur Maddhyadupur,মিষ্টি খাওয়াতে হয়।
Himur Maddhyadupur,মৃত বাবা-মা'র কবর জিয়ারত করতে হয়।
Himur Maddhyadupur,"যারা দূরে বাস করে, চিঠি লিখে তাদের কাছ থেকে দোয়া নিতে হয়।"
Himur Maddhyadupur,বিশাল কর্মকাণ্ড ।
Himur Maddhyadupur,আমি বিশাল কর্মকাণ্ডের শুরুতে মাজেদা খালাকে টেলিফোন করলাম।
Himur Maddhyadupur,"আবেগ জর্জরিত গলায় বললাম, ‘খালা আপনার দোয়া চাই।"
Himur Maddhyadupur,আজ চাকরিতে জয়েন করেছি।
Himur Maddhyadupur,"'
খালা বিস্মিত হয়ে বললেন, 'চাকরিতে জয়েন করেছি মানে কি ?"
Himur Maddhyadupur,কি চাকরি ?
Himur Maddhyadupur,সহজ বাংলায় চাকর।
